# Gamma NH Fx
1.2  20.5  2.16404e-09
1.2  20.551  2.14413e-09
1.2  20.602  2.12214e-09
1.2  20.6531  2.0979e-09
1.2  20.7041  2.07123e-09
1.2  20.7551  2.04198e-09
1.2  20.8061  2.00998e-09
1.2  20.8571  1.97507e-09
1.2  20.9082  1.93713e-09
1.2  20.9592  1.89605e-09
1.2  21.0102  1.85174e-09
1.2  21.0612  1.80416e-09
1.2  21.1122  1.75332e-09
1.2  21.1633  1.69925e-09
1.2  21.2143  1.64207e-09
1.2  21.2653  1.58193e-09
1.2  21.3163  1.51907e-09
1.2  21.3673  1.45375e-09
1.2  21.4184  1.3863e-09
1.2  21.4694  1.3171e-09
1.2  21.5204  1.24655e-09
1.2  21.5714  1.17506e-09
1.2  21.6224  1.10305e-09
1.2  21.6735  1.03095e-09
1.2  21.7245  9.59123e-10
1.2  21.7755  8.87952e-10
1.2  21.8265  8.1777e-10
1.2  21.8776  7.48892e-10
1.2  21.9286  6.81613e-10
1.2  21.9796  6.16218e-10
1.2  22.0306  5.52989e-10
1.2  22.0816  4.92211e-10
1.2  22.1327  4.34166e-10
1.2  22.1837  3.7915e-10
1.2  22.2347  3.27449e-10
1.2  22.2857  2.79334e-10
1.2  22.3367  2.35056e-10
1.2  22.3878  1.94818e-10
1.2  22.4388  1.58771e-10
1.2  22.4898  1.26995e-10
1.2  22.5408  9.94852e-11
1.2  22.5918  7.61473e-11
1.2  22.6429  5.67946e-11
1.2  22.6939  4.11523e-11
1.2  22.7449  2.8868e-11
1.2  22.7959  1.95293e-11
1.2  22.8469  1.2685e-11
1.2  22.898  7.872e-12
1.2  22.949  4.64146e-12
1.2  23  2.58403e-12
1.22653  20.5  2.15552e-09
1.22653  20.551  2.13552e-09
1.22653  20.602  2.11343e-09
1.22653  20.6531  2.08908e-09
1.22653  20.7041  2.0623e-09
1.22653  20.7551  2.03292e-09
1.22653  20.8061  2.00079e-09
1.22653  20.8571  1.96575e-09
1.22653  20.9082  1.92767e-09
1.22653  20.9592  1.88645e-09
1.22653  21.0102  1.842e-09
1.22653  21.0612  1.79428e-09
1.22653  21.1122  1.7433e-09
1.22653  21.1633  1.68911e-09
1.22653  21.2143  1.63182e-09
1.22653  21.2653  1.57159e-09
1.22653  21.3163  1.50866e-09
1.22653  21.3673  1.4433e-09
1.22653  21.4184  1.37585e-09
1.22653  21.4694  1.3067e-09
1.22653  21.5204  1.23623e-09
1.22653  21.5714  1.16488e-09
1.22653  21.6224  1.09307e-09
1.22653  21.6735  1.02121e-09
1.22653  21.7245  9.49687e-10
1.22653  21.7755  8.78871e-10
1.22653  21.8265  8.09094e-10
1.22653  21.8776  7.40669e-10
1.22653  21.9286  6.73882e-10
1.22653  21.9796  6.09014e-10
1.22653  22.0306  5.46338e-10
1.22653  22.0816  4.8613e-10
1.22653  22.1327  4.28667e-10
1.22653  22.1837  3.74233e-10
1.22653  22.2347  3.23107e-10
1.22653  22.2857  2.75552e-10
1.22653  22.3367  2.3181e-10
1.22653  22.3878  1.92076e-10
1.22653  22.4388  1.56497e-10
1.22653  22.4898  1.25146e-10
1.22653  22.5408  9.80135e-11
1.22653  22.5918  7.50041e-11
1.22653  22.6429  5.59301e-11
1.22653  22.6939  4.05178e-11
1.22653  22.7449  2.84175e-11
1.22653  22.7959  1.92211e-11
1.22653  22.8469  1.24828e-11
1.22653  22.898  7.74525e-12
1.22653  22.949  4.56605e-12
1.22653  23  2.54169e-12
1.25306  20.5  2.14725e-09
1.25306  20.551  2.12716e-09
1.25306  20.602  2.10497e-09
1.25306  20.6531  2.08051e-09
1.25306  20.7041  2.05361e-09
1.25306  20.7551  2.02411e-09
1.25306  20.8061  1.99184e-09
1.25306  20.8571  1.95666e-09
1.25306  20.9082  1.91844e-09
1.25306  20.9592  1.87707e-09
1.25306  21.0102  1.83248e-09
1.25306  21.0612  1.78461e-09
1.25306  21.1122  1.73349e-09
1.25306  21.1633  1.67917e-09
1.25306  21.2143  1.62176e-09
1.25306  21.2653  1.56144e-09
1.25306  21.3163  1.49843e-09
1.25306  21.3673  1.43303e-09
1.25306  21.4184  1.36558e-09
1.25306  21.4694  1.29646e-09
1.25306  21.5204  1.22608e-09
1.25306  21.5714  1.15486e-09
1.25306  21.6224  1.08323e-09
1.25306  21.6735  1.01161e-09
1.25306  21.7245  9.40385e-10
1.25306  21.7755  8.69918e-10
1.25306  21.8265  8.00541e-10
1.25306  21.8776  7.32561e-10
1.25306  21.9286  6.6626e-10
1.25306  21.9796  6.01911e-10
1.25306  22.0306  5.3978e-10
1.25306  22.0816  4.80136e-10
1.25306  22.1327  4.23246e-10
1.25306  22.1837  3.69387e-10
1.25306  22.2347  3.18828e-10
1.25306  22.2857  2.71825e-10
1.25306  22.3367  2.28611e-10
1.25306  22.3878  1.89376e-10
1.25306  22.4388  1.54257e-10
1.25306  22.4898  1.23324e-10
1.25306  22.5408  9.65643e-11
1.25306  22.5918  7.38786e-11
1.25306  22.6429  5.50791e-11
1.25306  22.6939  3.98933e-11
1.25306  22.7449  2.79742e-11
1.25306  22.7959  1.89179e-11
1.25306  22.8469  1.22838e-11
1.25306  22.898  7.62057e-12
1.25306  22.949  4.49188e-12
1.25306  23  2.50005e-12
1.27959  20.5  2.13924e-09
1.27959  20.551  2.11905e-09
1.27959  20.602  2.09675e-09
1.27959  20.6531  2.07218e-09
1.27959  20.7041  2.04516e-09
1.27959  20.7551  2.01553e-09
1.27959  20.8061  1.98312e-09
1.27959  20.8571  1.9478e-09
1.27959  20.9082  1.90944e-09
1.27959  20.9592  1.86792e-09
1.27959  21.0102  1.82317e-09
1.27959  21.0612  1.77515e-09
1.27959  21.1122  1.72389e-09
1.27959  21.1633  1.66943e-09
1.27959  21.2143  1.6119e-09
1.27959  21.2653  1.55148e-09
1.27959  21.3163  1.48839e-09
1.27959  21.3673  1.42295e-09
1.27959  21.4184  1.35548e-09
1.27959  21.4694  1.28639e-09
1.27959  21.5204  1.21608e-09
1.27959  21.5714  1.14499e-09
1.27959  21.6224  1.07354e-09
1.27959  21.6735  1.00215e-09
1.27959  21.7245  9.31218e-10
1.27959  21.7755  8.61093e-10
1.27959  21.8265  7.92109e-10
1.27959  21.8776  7.24567e-10
1.27959  21.9286  6.58744e-10
1.27959  21.9796  5.94907e-10
1.27959  22.0306  5.33315e-10
1.27959  22.0816  4.74226e-10
1.27959  22.1327  4.17902e-10
1.27959  22.1837  3.6461e-10
1.27959  22.2347  3.14611e-10
1.27959  22.2857  2.68152e-10
1.27959  22.3367  2.2546e-10
1.27959  22.3878  1.86715e-10
1.27959  22.4388  1.52051e-10
1.27959  22.4898  1.2153e-10
1.27959  22.5408  9.51373e-11
1.27959  22.5918  7.27705e-11
1.27959  22.6429  5.42414e-11
1.27959  22.6939  3.92786e-11
1.27959  22.7449  2.75379e-11
1.27959  22.7959  1.86195e-11
1.27959  22.8469  1.2088e-11
1.27959  22.898  7.49792e-12
1.27959  22.949  4.41892e-12
1.27959  23  2.45909e-12
1.30612  20.5  2.13147e-09
1.30612  20.551  2.11118e-09
1.30612  20.602  2.08878e-09
1.30612  20.6531  2.06409e-09
1.30612  20.7041  2.03694e-09
1.30612  20.7551  2.00718e-09
1.30612  20.8061  1.97464e-09
1.30612  20.8571  1.93917e-09
1.30612  20.9082  1.90065e-09
1.30612  20.9592  1.85898e-09
1.30612  21.0102  1.81408e-09
1.30612  21.0612  1.76591e-09
1.30612  21.1122  1.71449e-09
1.30612  21.1633  1.6599e-09
1.30612  21.2143  1.60224e-09
1.30612  21.2653  1.5417e-09
1.30612  21.3163  1.47853e-09
1.30612  21.3673  1.41303e-09
1.30612  21.4184  1.34555e-09
1.30612  21.4694  1.27648e-09
1.30612  21.5204  1.20624e-09
1.30612  21.5714  1.13527e-09
1.30612  21.6224  1.06399e-09
1.30612  21.6735  9.92835e-10
1.30612  21.7245  9.22182e-10
1.30612  21.7755  8.52393e-10
1.30612  21.8265  7.83795e-10
1.30612  21.8776  7.16685e-10
1.30612  21.9286  6.51334e-10
